split,filename,domain,lhs_class,rhs_class,lhs_area,rhs_area,violation_ratio,objects_in_image,lhs_bbox_index,rhs_bbox_index,review_reason
train,DAMIMAS_A21B_0723_3.jpg,DAMIMAS,B2,B3,36879,47670,1.293,8,2,6,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0267_2.jpg,DAMIMAS,B1,B2,9030,11667,1.292,6,0,3,B1 lebih kecil dari B2 dalam gambar yang sama
train,DAMIMAS_A21B_0065_4.jpg,DAMIMAS,B1,B3,10599,13694,1.292,7,2,3,B1 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0109_4.jpg,DAMIMAS,B1,B2,19177,24775,1.292,5,0,4,B1 lebih kecil dari B2 dalam gambar yang sama
train,DAMIMAS_A21B_0785_2.jpg,DAMIMAS,B2,B3,26351,34026,1.291,3,1,2,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0579_1.jpg,DAMIMAS,B2,B3,6003,7752,1.291,9,6,4,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0634_4.jpg,DAMIMAS,B3,B4,10315,13318,1.291,7,6,4,B3 lebih kecil dari B4 dalam gambar yang sama
train,DAMIMAS_A21B_0211_4.jpg,DAMIMAS,B2,B3,11370,14676,1.291,5,2,3,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0853_6.jpg,DAMIMAS,B3,B4,11730,15141,1.291,3,2,1,B3 lebih kecil dari B4 dalam gambar yang sama
train,DAMIMAS_A21B_0285_2.jpg,DAMIMAS,B1,B4,6550,8455,1.291,7,1,4,B1 lebih kecil dari B4 dalam gambar yang sama
train,DAMIMAS_A21B_0689_4.jpg,DAMIMAS,B2,B3,58247,75183,1.291,5,0,4,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0623_1.jpg,DAMIMAS,B1,B2,16467,21255,1.291,6,0,1,B1 lebih kecil dari B2 dalam gambar yang sama
train,DAMIMAS_A21B_0564_1.jpg,DAMIMAS,B1,B3,19527,25202,1.291,6,3,5,B1 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0174_2.jpg,DAMIMAS,B3,B4,7322,9448,1.290,6,1,5,B3 lebih kecil dari B4 dalam gambar yang sama
test,DAMIMAS_A21B_0054_2.jpg,DAMIMAS,B3,B4,17061,22013,1.290,5,0,1,B3 lebih kecil dari B4 dalam gambar yang sama
test,DAMIMAS_A21B_0672_2.jpg,DAMIMAS,B3,B4,11295,14573,1.290,6,1,2,B3 lebih kecil dari B4 dalam gambar yang sama
test,DAMIMAS_A21B_0246_2.jpg,DAMIMAS,B2,B3,4523,5834,1.290,6,0,1,B2 lebih kecil dari B3 dalam gambar yang sama
test,DAMIMAS_A21B_0041_1.jpg,DAMIMAS,B2,B3,7936,10238,1.290,5,2,3,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0566_3.jpg,DAMIMAS,B2,B4,8228,10612,1.290,6,5,2,B2 lebih kecil dari B4 dalam gambar yang sama
train,DAMIMAS_A21B_0052_3.jpg,DAMIMAS,B1,B2,24800,31986,1.290,5,0,1,B1 lebih kecil dari B2 dalam gambar yang sama
train,DAMIMAS_A21B_0193_1.jpg,DAMIMAS,B3,B4,7075,9124,1.290,7,5,3,B3 lebih kecil dari B4 dalam gambar yang sama
train,DAMIMAS_A21B_0383_3.jpg,DAMIMAS,B1,B2,10203,13157,1.290,6,1,0,B1 lebih kecil dari B2 dalam gambar yang sama
train,DAMIMAS_A21B_0811_7.jpg,DAMIMAS,B1,B2,7718,9948,1.289,5,0,1,B1 lebih kecil dari B2 dalam gambar yang sama
train,DAMIMAS_A21B_0809_4.jpg,DAMIMAS,B1,B3,34632,44638,1.289,7,3,2,B1 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0285_1.jpg,DAMIMAS,B2,B3,5213,6719,1.289,9,6,4,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0828_1.jpg,DAMIMAS,B2,B3,8413,10841,1.289,7,5,4,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0552_3.jpg,DAMIMAS,B2,B3,13189,16994,1.289,6,5,3,B2 lebih kecil dari B3 dalam gambar yang sama
test,DAMIMAS_A21B_0280_1.jpg,DAMIMAS,B3,B4,15068,19414,1.288,6,5,4,B3 lebih kecil dari B4 dalam gambar yang sama
test,DAMIMAS_A21B_0331_2.jpg,DAMIMAS,B2,B3,6294,8109,1.288,3,1,2,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0842_6.jpg,DAMIMAS,B2,B3,14003,18039,1.288,6,4,2,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0711_4.jpg,DAMIMAS,B3,B4,23958,30852,1.288,7,3,6,B3 lebih kecil dari B4 dalam gambar yang sama
train,DAMIMAS_A21B_0598_3.jpg,DAMIMAS,B2,B3,11785,15176,1.288,5,4,2,B2 lebih kecil dari B3 dalam gambar yang sama
test,DAMIMAS_A21B_0076_3.jpg,DAMIMAS,B1,B3,14757,19001,1.288,6,0,1,B1 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0081_2.jpg,DAMIMAS,B1,B3,8277,10657,1.288,6,1,3,B1 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0670_2.jpg,DAMIMAS,B2,B3,41375,53267,1.287,5,4,1,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0641_3.jpg,DAMIMAS,B2,B4,69196,89080,1.287,7,1,4,B2 lebih kecil dari B4 dalam gambar yang sama
train,DAMIMAS_A21B_0358_1.jpg,DAMIMAS,B3,B4,4811,6193,1.287,8,4,3,B3 lebih kecil dari B4 dalam gambar yang sama
train,DAMIMAS_A21B_0181_1.jpg,DAMIMAS,B3,B4,21250,27353,1.287,5,2,3,B3 lebih kecil dari B4 dalam gambar yang sama
train,DAMIMAS_A21B_0828_7.jpg,DAMIMAS,B1,B3,6780,8725,1.287,5,3,4,B1 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0316_4.jpg,DAMIMAS,B3,B4,10025,12899,1.287,7,6,3,B3 lebih kecil dari B4 dalam gambar yang sama
train,DAMIMAS_A21B_0538_1.jpg,DAMIMAS,B3,B4,4318,5555,1.286,6,4,5,B3 lebih kecil dari B4 dalam gambar yang sama
train,DAMIMAS_A21B_0386_2.jpg,DAMIMAS,B2,B3,9705,12484,1.286,3,0,1,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0224_3.jpg,DAMIMAS,B2,B3,20897,26876,1.286,5,3,1,B2 lebih kecil dari B3 dalam gambar yang sama
val,DAMIMAS_A21B_0263_4.jpg,DAMIMAS,B3,B4,6960,8952,1.286,6,2,5,B3 lebih kecil dari B4 dalam gambar yang sama
train,DAMIMAS_A21B_0584_2.jpg,DAMIMAS,B3,B4,10910,14031,1.286,4,3,2,B3 lebih kecil dari B4 dalam gambar yang sama
train,DAMIMAS_A21B_0588_1.jpg,DAMIMAS,B3,B4,15617,20078,1.286,5,2,4,B3 lebih kecil dari B4 dalam gambar yang sama
test,DAMIMAS_A21B_0419_1.jpg,DAMIMAS,B2,B4,15823,20343,1.286,6,0,2,B2 lebih kecil dari B4 dalam gambar yang sama
train,DAMIMAS_A21B_0850_2.jpg,DAMIMAS,B1,B3,30177,38775,1.285,6,0,1,B1 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0695_1.jpg,DAMIMAS,B3,B4,13690,17591,1.285,6,2,4,B3 lebih kecil dari B4 dalam gambar yang sama
train,DAMIMAS_A21B_0009_2.jpg,DAMIMAS,B3,B4,6906,8871,1.284,3,0,1,B3 lebih kecil dari B4 dalam gambar yang sama
train,DAMIMAS_A21B_0413_4.jpg,DAMIMAS,B2,B3,7549,9695,1.284,7,0,4,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0163_1.jpg,DAMIMAS,B2,B3,13284,17058,1.284,7,2,4,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0544_4.jpg,DAMIMAS,B3,B4,10346,13286,1.284,5,2,3,B3 lebih kecil dari B4 dalam gambar yang sama
val,DAMIMAS_A21B_0206_3.jpg,DAMIMAS,B2,B3,11994,15402,1.284,5,0,4,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0369_1.jpg,DAMIMAS,B1,B2,8602,11044,1.284,3,0,1,B1 lebih kecil dari B2 dalam gambar yang sama
train,DAMIMAS_A21B_0134_2.jpg,DAMIMAS,B2,B3,10246,13155,1.284,4,0,2,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0429_4.jpg,DAMIMAS,B3,B4,8622,11070,1.284,9,2,5,B3 lebih kecil dari B4 dalam gambar yang sama
train,DAMIMAS_A21B_0808_4.jpg,DAMIMAS,B1,B3,30300,38900,1.284,6,0,3,B1 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0416_4.jpg,DAMIMAS,B1,B4,23237,29831,1.284,6,0,5,B1 lebih kecil dari B4 dalam gambar yang sama
train,DAMIMAS_A21B_0854_2.jpg,DAMIMAS,B2,B3,16429,21091,1.284,6,1,2,B2 lebih kecil dari B3 dalam gambar yang sama
test,DAMIMAS_A21B_0296_4.jpg,DAMIMAS,B2,B3,53933,69230,1.284,3,2,1,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0440_3.jpg,DAMIMAS,B2,B3,8383,10761,1.284,7,5,2,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0579_1.jpg,DAMIMAS,B2,B4,5886,7556,1.284,9,7,3,B2 lebih kecil dari B4 dalam gambar yang sama
val,DAMIMAS_A21B_0370_3.jpg,DAMIMAS,B2,B3,9098,11678,1.284,7,5,1,B2 lebih kecil dari B3 dalam gambar yang sama
test,DAMIMAS_A21B_0536_4.jpg,DAMIMAS,B1,B2,14688,18849,1.283,5,3,1,B1 lebih kecil dari B2 dalam gambar yang sama
val,DAMIMAS_A21B_0839_6.jpg,DAMIMAS,B1,B3,18857,24199,1.283,5,0,3,B1 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0119_4.jpg,DAMIMAS,B2,B3,6873,8818,1.283,6,2,5,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0816_5.jpg,DAMIMAS,B2,B3,12842,16474,1.283,6,5,3,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0274_4.jpg,DAMIMAS,B3,B4,5357,6872,1.283,5,3,2,B3 lebih kecil dari B4 dalam gambar yang sama
train,DAMIMAS_A21B_0568_3.jpg,DAMIMAS,B2,B3,15857,20341,1.283,6,3,2,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0416_1.jpg,DAMIMAS,B3,B4,27771,35619,1.283,5,2,4,B3 lebih kecil dari B4 dalam gambar yang sama
train,DAMIMAS_A21B_0500_3.jpg,DAMIMAS,B1,B3,12672,16252,1.283,5,0,2,B1 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0062_4.jpg,DAMIMAS,B3,B4,7225,9263,1.282,6,5,3,B3 lebih kecil dari B4 dalam gambar yang sama
val,DAMIMAS_A21B_0708_2.jpg,DAMIMAS,B1,B3,83136,106531,1.281,7,0,1,B1 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0680_3.jpg,DAMIMAS,B2,B3,37894,48555,1.281,7,5,1,B2 lebih kecil dari B3 dalam gambar yang sama
val,DAMIMAS_A21B_0342_4.jpg,DAMIMAS,B3,B4,1430,1832,1.281,5,4,2,B3 lebih kecil dari B4 dalam gambar yang sama
val,DAMIMAS_A21B_0724_2.jpg,DAMIMAS,B3,B4,15607,19990,1.281,4,1,2,B3 lebih kecil dari B4 dalam gambar yang sama
train,DAMIMAS_A21B_0582_4.jpg,DAMIMAS,B3,B4,7644,9789,1.281,7,2,3,B3 lebih kecil dari B4 dalam gambar yang sama
train,DAMIMAS_A21B_0299_4.jpg,DAMIMAS,B1,B2,13763,17622,1.280,6,0,3,B1 lebih kecil dari B2 dalam gambar yang sama
train,DAMIMAS_A21B_0299_4.jpg,DAMIMAS,B1,B2,13763,17622,1.280,6,0,4,B1 lebih kecil dari B2 dalam gambar yang sama
train,DAMIMAS_A21B_0299_4.jpg,DAMIMAS,B1,B3,13763,17622,1.280,6,0,5,B1 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0299_4.jpg,DAMIMAS,B2,B3,13763,17622,1.280,6,1,5,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0576_2.jpg,DAMIMAS,B2,B3,22723,29090,1.280,6,2,3,B2 lebih kecil dari B3 dalam gambar yang sama
test,DAMIMAS_A21B_0456_2.jpg,DAMIMAS,B1,B2,7361,9423,1.280,5,1,2,B1 lebih kecil dari B2 dalam gambar yang sama
test,DAMIMAS_A21B_0280_1.jpg,DAMIMAS,B2,B4,15166,19414,1.280,6,2,4,B2 lebih kecil dari B4 dalam gambar yang sama
train,DAMIMAS_A21B_0459_3.jpg,DAMIMAS,B1,B2,4110,5261,1.280,5,0,2,B1 lebih kecil dari B2 dalam gambar yang sama
train,DAMIMAS_A21B_0394_3.jpg,DAMIMAS,B3,B4,1458,1866,1.280,7,4,6,B3 lebih kecil dari B4 dalam gambar yang sama
train,DAMIMAS_A21B_0539_4.jpg,DAMIMAS,B2,B3,3919,5014,1.279,7,6,5,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0045_4.jpg,DAMIMAS,B2,B3,6640,8494,1.279,7,4,6,B2 lebih kecil dari B3 dalam gambar yang sama
val,DAMIMAS_A21B_0556_2.jpg,DAMIMAS,B1,B2,12229,15641,1.279,6,1,3,B1 lebih kecil dari B2 dalam gambar yang sama
train,DAMIMAS_A21B_0836_7.jpg,DAMIMAS,B1,B3,14746,18856,1.279,5,0,2,B1 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0572_4.jpg,DAMIMAS,B2,B3,19723,25219,1.279,5,3,2,B2 lebih kecil dari B3 dalam gambar yang sama
test,DAMIMAS_A21B_0432_2.jpg,DAMIMAS,B2,B3,9623,12302,1.278,4,0,3,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0036_3.jpg,DAMIMAS,B2,B3,12193,15587,1.278,4,3,1,B2 lebih kecil dari B3 dalam gambar yang sama
test,DAMIMAS_A21B_0233_4.jpg,DAMIMAS,B3,B4,5463,6982,1.278,5,0,3,B3 lebih kecil dari B4 dalam gambar yang sama
train,DAMIMAS_A21B_0840_6.jpg,DAMIMAS,B2,B3,18555,23711,1.278,6,3,4,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0165_3.jpg,DAMIMAS,B2,B3,12064,15413,1.278,5,3,2,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0287_4.jpg,DAMIMAS,B1,B2,10783,13774,1.277,5,1,4,B1 lebih kecil dari B2 dalam gambar yang sama
train,DAMIMAS_A21B_0139_2.jpg,DAMIMAS,B2,B3,7480,9555,1.277,5,1,3,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0139_2.jpg,DAMIMAS,B2,B3,7480,9555,1.277,5,1,4,B2 lebih kecil dari B3 dalam gambar yang sama
test,DAMIMAS_A21B_0346_3.jpg,DAMIMAS,B3,B4,6656,8502,1.277,6,2,4,B3 lebih kecil dari B4 dalam gambar yang sama
val,DAMIMAS_A21B_0512_1.jpg,DAMIMAS,B1,B2,7677,9805,1.277,7,0,1,B1 lebih kecil dari B2 dalam gambar yang sama
train,DAMIMAS_A21B_0200_2.jpg,DAMIMAS,B2,B3,18415,23516,1.277,3,2,1,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0244_4.jpg,DAMIMAS,B2,B4,8233,10513,1.277,4,0,3,B2 lebih kecil dari B4 dalam gambar yang sama
val,DAMIMAS_A21B_0547_4.jpg,DAMIMAS,B2,B3,13898,17746,1.277,6,4,1,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0078_4.jpg,DAMIMAS,B3,B4,2490,3179,1.277,5,3,4,B3 lebih kecil dari B4 dalam gambar yang sama
test,DAMIMAS_A21B_0054_1.jpg,DAMIMAS,B3,B4,5890,7520,1.277,6,2,4,B3 lebih kecil dari B4 dalam gambar yang sama
test,DAMIMAS_A21B_0233_4.jpg,DAMIMAS,B3,B4,5470,6982,1.276,5,1,3,B3 lebih kecil dari B4 dalam gambar yang sama
train,DAMIMAS_A21B_0668_3.jpg,DAMIMAS,B2,B3,11010,14053,1.276,8,1,2,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0781_4.jpg,DAMIMAS,B2,B3,11301,14423,1.276,5,3,1,B2 lebih kecil dari B3 dalam gambar yang sama
val,DAMIMAS_A21B_0107_3.jpg,DAMIMAS,B2,B3,8333,10633,1.276,7,4,5,B2 lebih kecil dari B3 dalam gambar yang sama
val,DAMIMAS_A21B_0107_3.jpg,DAMIMAS,B2,B3,8333,10633,1.276,7,4,6,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0072_2.jpg,DAMIMAS,B3,B4,9278,11838,1.276,5,4,3,B3 lebih kecil dari B4 dalam gambar yang sama
train,DAMIMAS_A21B_0001_4.jpg,DAMIMAS,B2,B3,11758,15002,1.276,4,2,1,B2 lebih kecil dari B3 dalam gambar yang sama
val,DAMIMAS_A21B_0263_2.jpg,DAMIMAS,B2,B3,7670,9784,1.276,5,2,3,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0175_4.jpg,DAMIMAS,B1,B2,11695,14917,1.275,7,0,2,B1 lebih kecil dari B2 dalam gambar yang sama
test,DAMIMAS_A21B_0505_1.jpg,DAMIMAS,B3,B4,1931,2464,1.275,6,5,2,B3 lebih kecil dari B4 dalam gambar yang sama
test,DAMIMAS_A21B_0385_2.jpg,DAMIMAS,B3,B4,5365,6843,1.275,7,2,6,B3 lebih kecil dari B4 dalam gambar yang sama
val,DAMIMAS_A21B_0342_4.jpg,DAMIMAS,B3,B4,1430,1824,1.275,5,4,1,B3 lebih kecil dari B4 dalam gambar yang sama
test,DAMIMAS_A21B_0551_3.jpg,DAMIMAS,B3,B4,2875,3666,1.275,8,2,7,B3 lebih kecil dari B4 dalam gambar yang sama
train,DAMIMAS_A21B_0112_1.jpg,DAMIMAS,B1,B3,20576,26238,1.275,2,0,1,B1 lebih kecil dari B3 dalam gambar yang sama
val,DAMIMAS_A21B_0100_2.jpg,DAMIMAS,B2,B4,12832,16362,1.275,6,1,4,B2 lebih kecil dari B4 dalam gambar yang sama
train,DAMIMAS_A21B_0830_2.jpg,DAMIMAS,B1,B3,17670,22531,1.275,4,0,2,B1 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0499_3.jpg,DAMIMAS,B1,B2,11920,15198,1.275,5,4,0,B1 lebih kecil dari B2 dalam gambar yang sama
train,DAMIMAS_A21B_0741_4.jpg,DAMIMAS,B1,B3,12456,15882,1.275,7,6,5,B1 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0368_2.jpg,DAMIMAS,B1,B2,12791,16298,1.274,7,1,4,B1 lebih kecil dari B2 dalam gambar yang sama
train,DAMIMAS_A21B_0539_3.jpg,DAMIMAS,B1,B3,7219,9198,1.274,8,0,5,B1 lebih kecil dari B3 dalam gambar yang sama
val,DAMIMAS_A21B_0839_1.jpg,DAMIMAS,B2,B3,4816,6134,1.274,6,2,5,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0838_5.jpg,DAMIMAS,B2,B4,14883,18955,1.274,6,5,3,B2 lebih kecil dari B4 dalam gambar yang sama
train,DAMIMAS_A21B_0341_4.jpg,DAMIMAS,B2,B3,4042,5148,1.274,5,2,4,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0313_4.jpg,DAMIMAS,B2,B3,10853,13822,1.274,5,0,1,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0632_4.jpg,DAMIMAS,B3,B4,4304,5482,1.274,10,4,8,B3 lebih kecil dari B4 dalam gambar yang sama
test,DAMIMAS_A21B_0530_1.jpg,DAMIMAS,B2,B3,11062,14087,1.273,6,4,3,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0394_2.jpg,DAMIMAS,B1,B3,11404,14522,1.273,6,0,3,B1 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0655_4.jpg,DAMIMAS,B3,B4,7972,10152,1.273,6,1,5,B3 lebih kecil dari B4 dalam gambar yang sama
train,DAMIMAS_A21B_0655_4.jpg,DAMIMAS,B3,B4,7972,10152,1.273,6,2,5,B3 lebih kecil dari B4 dalam gambar yang sama
train,DAMIMAS_A21B_0607_3.jpg,DAMIMAS,B2,B3,22431,28562,1.273,7,3,6,B2 lebih kecil dari B3 dalam gambar yang sama
test,DAMIMAS_A21B_0541_4.jpg,DAMIMAS,B2,B3,15067,19184,1.273,5,4,1,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0157_2.jpg,DAMIMAS,B3,B4,8768,11160,1.273,6,1,5,B3 lebih kecil dari B4 dalam gambar yang sama
val,DAMIMAS_A21B_0388_1.jpg,DAMIMAS,B1,B2,9686,12323,1.272,5,0,4,B1 lebih kecil dari B2 dalam gambar yang sama
train,LONSUM_A21A_0034_2.jpg,LONSUM,B2,B3,6009,7645,1.272,5,0,2,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0761_1.jpg,DAMIMAS,B2,B3,23389,29753,1.272,7,0,1,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0276_1.jpg,DAMIMAS,B3,B4,13282,16895,1.272,3,2,1,B3 lebih kecil dari B4 dalam gambar yang sama
train,DAMIMAS_A21B_0102_2.jpg,DAMIMAS,B3,B4,8031,10216,1.272,5,2,1,B3 lebih kecil dari B4 dalam gambar yang sama
train,DAMIMAS_A21B_0635_4.jpg,DAMIMAS,B1,B2,55994,71224,1.272,8,1,5,B1 lebih kecil dari B2 dalam gambar yang sama
train,DAMIMAS_A21B_0502_2.jpg,DAMIMAS,B3,B4,3936,5006,1.272,7,1,5,B3 lebih kecil dari B4 dalam gambar yang sama
test,DAMIMAS_A21B_0402_1.jpg,DAMIMAS,B3,B4,9350,11892,1.272,6,1,4,B3 lebih kecil dari B4 dalam gambar yang sama
train,DAMIMAS_A21B_0493_3.jpg,DAMIMAS,B3,B4,6435,8184,1.272,4,3,0,B3 lebih kecil dari B4 dalam gambar yang sama
train,DAMIMAS_A21B_0257_3.jpg,DAMIMAS,B2,B3,11772,14972,1.272,3,0,2,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0506_3.jpg,DAMIMAS,B1,B4,15829,20130,1.272,9,0,4,B1 lebih kecil dari B4 dalam gambar yang sama
train,DAMIMAS_A21B_0580_4.jpg,DAMIMAS,B1,B2,35636,45319,1.272,6,0,1,B1 lebih kecil dari B2 dalam gambar yang sama
train,DAMIMAS_A21B_0146_3.jpg,DAMIMAS,B1,B4,11263,14323,1.272,6,1,4,B1 lebih kecil dari B4 dalam gambar yang sama
train,DAMIMAS_A21B_0840_3.jpg,DAMIMAS,B2,B3,17668,22466,1.272,5,4,1,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0680_3.jpg,DAMIMAS,B2,B3,37894,48182,1.272,7,5,4,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0023_4.jpg,DAMIMAS,B1,B2,9667,12290,1.271,4,0,2,B1 lebih kecil dari B2 dalam gambar yang sama
train,DAMIMAS_A21B_0695_4.jpg,DAMIMAS,B2,B3,24027,30545,1.271,6,5,1,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0162_1.jpg,DAMIMAS,B3,B4,20256,25748,1.271,5,4,1,B3 lebih kecil dari B4 dalam gambar yang sama
val,DAMIMAS_A21B_0158_4.jpg,DAMIMAS,B1,B3,9313,11838,1.271,4,2,1,B1 lebih kecil dari B3 dalam gambar yang sama
val,DAMIMAS_A21B_0455_4.jpg,DAMIMAS,B2,B3,5650,7181,1.271,5,4,2,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0093_2.jpg,DAMIMAS,B3,B4,7960,10117,1.271,6,4,1,B3 lebih kecil dari B4 dalam gambar yang sama
train,DAMIMAS_A21B_0723_1.jpg,DAMIMAS,B3,B4,19759,25115,1.271,9,8,6,B3 lebih kecil dari B4 dalam gambar yang sama
train,DAMIMAS_A21B_0268_2.jpg,DAMIMAS,B3,B4,21927,27864,1.271,6,4,3,B3 lebih kecil dari B4 dalam gambar yang sama
train,DAMIMAS_A21B_0747_2.jpg,DAMIMAS,B3,B4,9459,12019,1.271,9,2,3,B3 lebih kecil dari B4 dalam gambar yang sama
train,DAMIMAS_A21B_0454_1.jpg,DAMIMAS,B2,B3,8965,11391,1.271,8,3,2,B2 lebih kecil dari B3 dalam gambar yang sama
val,DAMIMAS_A21B_0550_3.jpg,DAMIMAS,B3,B4,4232,5377,1.271,6,3,5,B3 lebih kecil dari B4 dalam gambar yang sama
train,DAMIMAS_A21B_0680_2.jpg,DAMIMAS,B2,B3,37117,47160,1.271,7,0,6,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0221_2.jpg,DAMIMAS,B2,B3,14288,18152,1.270,6,1,2,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0656_2.jpg,DAMIMAS,B3,B4,10630,13504,1.270,6,1,0,B3 lebih kecil dari B4 dalam gambar yang sama
val,DAMIMAS_A21B_0263_3.jpg,DAMIMAS,B1,B2,16505,20967,1.270,5,1,4,B1 lebih kecil dari B2 dalam gambar yang sama
train,DAMIMAS_A21B_0539_2.jpg,DAMIMAS,B2,B3,10769,13676,1.270,6,0,2,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0273_1.jpg,DAMIMAS,B2,B3,11894,15101,1.270,5,0,1,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0673_1.jpg,DAMIMAS,B1,B3,30746,39034,1.270,6,0,1,B1 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0707_2.jpg,DAMIMAS,B2,B3,47904,60810,1.269,7,0,6,B2 lebih kecil dari B3 dalam gambar yang sama
train,DAMIMAS_A21B_0364_4.jpg,DAMIMAS,B3,B4,9671,12276,1.269,7,4,5,B3 lebih kecil dari B4 dalam gambar yang sama
test,DAMIMAS_A21B_0563_2.jpg,DAMIMAS,B1,B2,13007,16508,1.269,5,1,3,B1 lebih kecil dari B2 dalam gambar yang sama
test,DAMIMAS_A21B_0054_4.jpg,DAMIMAS,B3,B4,10219,12967,1.269,5,1,3,B3 lebih kecil dari B4 dalam gambar yang sama
val,DAMIMAS_A21B_0272_2.jpg,DAMIMAS,B1,B3,49313,62574,1.269,5,0,1,B1 lebih kecil dari B3 dalam gambar yang sama
test,DAMIMAS_A21B_0505_1.jpg,DAMIMAS,B3,B4,1931,2451,1.269,6,5,1,B3 lebih kecil dari B4 dalam gambar yang sama
